27,2,304.55,324.11,115.56,67.38,1,1,1.0
27,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
28,2,286.55,327.9,115.56,67.38,1,1,1.0
28,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
29,2,268.55,330.74,115.56,67.38,1,1,1.0
29,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
30,2,242.0,334.53,120.32,72.07000000000005,1,1,1.0
30,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
31,2,224.95,337.37,120.32,72.07,1,1,1.0
31,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
32,2,204.11,341.16,120.32,72.07,1,1,1.0
32,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
33,2,176.63,345.9,127.87,74.0,1,1,1.0
33,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
34,2,153.9,350.64,127.85999999999999,74.0,1,1,1.0
34,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
35,2,128.32,355.38,137.28000000000003,78.72000000000003,1,1,1.0
35,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
36,2,104.63,360.11,137.29,78.72999999999996,1,1,1.0
36,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
37,2,77.16,364.85,140.14000000000001,78.71999999999997,1,1,1.0
37,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
38,2,51.58,366.74,140.14,78.73000000000002,1,1,1.0
38,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
39,2,21.26,371.48,152.44,81.51999999999998,1,1,1.0
39,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
40,2,6.11,375.27,152.42999999999998,81.52000000000004,1,1,1.0
40,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
41,2,0.0,379.06,128.2,81.51999999999998,1,1,1.0
41,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
42,2,0.0,379.06,103.6,81.51999999999998,1,1,1.0
42,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
43,2,0.0,385.7,79.0,74.88,1,1,1.0
43,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
44,2,0.0,391.4,58.2,69.18,1,1,1.0
44,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
45,2,0.0,406.5,27.9,54.079999999999984,1,1,1.0
45,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
46,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
47,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
48,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
49,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
50,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
51,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
51,4,948.0,229.04,12.0,61.58000000000001,1,1,1.0
52,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
52,4,945.15,229.04,14.850000000000023,61.58000000000001,1,1,1.0
53,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
53,4,942.3,229.04,17.700000000000045,61.58000000000001,1,1,1.0
54,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
54,4,935.7,229.04,24.299999999999955,61.58000000000001,1,1,1.0
55,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
55,4,930.0,229.04,30.0,61.58000000000001,1,1,1.0
56,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
56,4,926.24,224.26,33.75999999999999,69.24000000000001,1,1,1.0
57,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
57,4,917.7,224.26,42.299999999999955,69.24000000000001,1,1,1.0
58,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
58,4,910.1,224.26,49.89999999999998,69.24000000000001,1,1,1.0
59,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
59,4,908.2,224.26,51.799999999999955,70.63999999999999,1,1,1.0
60,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
60,4,906.3,224.26,53.700000000000045,72.04000000000002,1,1,1.0
61,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
61,4,902.5,224.26,57.5,72.04000000000002,1,1,1.0
62,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
62,4,897.8,224.26,62.200000000000045,72.04000000000002,1,1,1.0
63,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
63,4,890.2,224.26,69.79999999999995,72.04000000000002,1,1,1.0
64,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
64,4,883.6,228.99,76.39999999999998,72.05000000000001,1,1,1.0
65,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
65,4,873.2,228.0,86.79999999999995,77.80000000000001,1,1,1.0
66,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
66,4,870.35,228.0,89.64999999999998,77.80000000000001,1,1,1.0
67,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
67,4,867.5,228.0,92.5,77.80000000000001,1,1,1.0
68,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
68,4,859.9,228.0,100.10000000000002,77.80000000000001,1,1,1.0
69,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
69,4,850.4,228.0,109.60000000000002,83.5,1,1,1.0
70,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
70,4,846.6,228.0,113.39999999999998,83.5,1,1,1.0
71,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
71,4,841.9,228.0,118.10000000000002,83.5,1,1,1.0
72,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
72,4,830.5,228.0,129.5,89.19999999999999,1,1,1.0
73,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
73,4,825.8,228.0,134.20000000000005,93.0,1,1,1.0
74,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
74,4,814.4,228.0,145.60000000000002,93.0,1,1,1.0
75,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
75,4,807.8,228.0,152.20000000000005,93.0,1,1,1.0
76,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
76,4,797.4,228.0,162.60000000000002,93.0,1,1,1.0
77,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
77,4,793.6,228.0,166.39999999999998,93.0,1,1,1.0
77,5,789.61,255.43,21.289999999999964,31.930000000000007,1,1,0.0
78,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
78,4,786.1,228.0,173.89999999999998,100.60000000000002,1,1,1.0
78,5,783.1,255.43,20.399999999999977,31.930000000000007,1,1,0.0
79,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
79,4,779.5,228.0,180.5,100.60000000000002,1,1,1.0
79,5,769.2,255.43,22.0,36.06999999999999,1,1,0.0
80,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
80,4,772.87,229.9,180.5,100.6,1,1,1.0
80,5,759.4,255.43,29.399999999999977,36.06999999999999,1,1,0.0
81,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
81,4,766.24,231.79,180.5,100.6,1,1,1.0
81,5,749.6,255.43,26.899999999999977,39.370000000000005,1,1,0.0
82,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
82,4,760.55,234.63,180.5,100.60000000000002,1,1,1.0
82,5,740.6,255.43,27.699999999999932,39.370000000000005,1,1,0.0
83,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
83,4,747.68,233.68,180.49,100.59999999999997,1,1,1.0
83,5,734.0,255.43,30.200000000000045,39.370000000000005,1,1,0.0
84,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
84,4,743.5,237.47,180.5,100.6,1,1,1.0
84,5,722.5,255.43,35.10000000000002,42.670000000000016,1,1,0.0
85,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
85,4,732.1,236.53,189.05999999999995,104.38000000000002,1,1,1.0
85,5,708.6,255.43,33.39999999999998,42.670000000000016,1,1,0.0
86,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
86,4,727.36,238.55,189.05999999999995,104.38,1,1,1.0
86,5,695.5,255.43,37.5,44.26999999999998,1,1,0.0
87,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
87,4,714.1,240.32,190.0,108.18,1,1,1.0
87,5,688.95,258.71,37.5,44.27000000000004,1,1,0.0
88,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
88,4,706.5,240.32,197.60000000000002,111.98000000000002,1,1,1.0
88,5,676.67,257.07,37.5,44.26999999999998,1,1,0.0
89,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
89,4,695.13,239.37,197.61,111.98000000000002,1,1,1.0
89,5,664.39,260.34,37.5,44.27000000000004,1,1,0.0
89,6,878.84,239.46,26.529999999999973,38.849999999999994,1,1,0.0
90,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
90,4,688.5,240.32,197.60000000000002,111.98000000000002,1,1,1.0
90,5,654.6,260.34,36.60000000000002,44.27000000000004,1,1,0.0
90,6,870.32,239.46,26.519999999999982,38.84,1,1,0.0
91,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
91,4,678.08,243.16,197.5999999999999,111.97999999999999,1,1,1.0
91,5,643.1,260.34,48.10000000000002,44.27000000000004,1,1,0.0
91,6,855.16,241.36,34.139999999999986,38.839999999999975,1,1,0.0
92,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
92,4,658.2,239.37,218.39999999999998,119.52999999999997,1,1,1.0
92,5,629.2,262.8,62.0,41.81,1,1,0.0
92,6,843.73,242.55,37.569999999999936,37.47999999999996,1,1,0.0
93,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
93,4,645.88,240.31,218.39999999999998,119.54000000000002,1,1,1.0
93,5,614.5,262.8,61.10000000000002,41.81,1,1,0.0
93,6,832.29,243.73,41.0,36.130000000000024,1,1,0.0
94,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
94,4,639.25,241.26,218.39999999999998,119.53000000000003,1,1,1.0
94,5,603.9,262.8,71.70000000000005,41.81,1,1,0.0
94,6,823.76,243.73,41.0,36.130000000000024,1,1,0.0
95,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
95,4,633.57,243.16,218.39999999999998,119.53,1,1,1.0
95,5,589.98,265.26,71.69999999999993,41.81,1,1,0.0
95,6,816.25,243.39,41.0,36.129999999999995,1,1,0.0
96,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
96,4,614.62,247.89,234.48000000000002,119.54000000000002,1,1,1.0
96,5,581.0,265.26,72.5,41.81,1,1,0.0
96,6,808.06,245.78,41.0,36.119999999999976,1,1,0.0
97,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
97,4,602.31,248.84,234.47000000000003,119.53,1,1,1.0
97,5,565.44,264.44,72.5,41.81,1,1,0.0
97,6,792.7,244.42,51.89999999999998,37.78,1,1,0.0
98,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
98,4,583.36,247.89,244.93999999999994,119.54000000000002,1,1,1.0
98,5,556.44,266.89,72.5,41.81999999999999,1,1,0.0
98,6,781.1,244.42,51.89999999999998,37.78,1,1,0.0
99,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
99,4,572.94,252.63,244.93999999999994,119.53000000000003,1,1,1.0
99,5,546.61,266.89,72.5,41.81999999999999,1,1,0.0
99,6,772.91,245.78,51.89999999999998,37.78,1,1,0.0
100,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
100,4,553.04,250.73,261.06000000000006,127.07000000000002,1,1,1.0
100,5,516.3,268.53,97.90000000000009,41.03000000000003,1,1,0.0
100,6,760.97,246.46,51.889999999999986,37.78999999999999,1,1,0.0
101,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
101,4,543.57,251.68,261.05999999999995,127.07,1,1,1.0
101,5,508.1,268.53,102.79999999999995,41.03000000000003,1,1,0.0
101,6,751.07,246.8,51.889999999999986,20.399999999999977,1,1,0.0
102,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
102,4,534.1,253.6,261.04999999999995,135.6,1,1,1.0
102,5,492.54,268.53,102.80000000000001,41.03000000000003,1,1,0.0
102,6,737.08,247.15,56.319999999999936,20.390000000000015,1,1,0.0
103,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
103,4,522.73,259.3,261.04999999999995,134.59999999999997,1,1,1.0
103,5,481.9,271.81,102.80000000000007,41.02999999999997,1,1,0.0
103,6,716.26,250.6,71.03999999999996,20.349999999999994,1,1,0.0
103,7,947.72,226.36,12.279999999999973,44.21999999999997,1,1,1.0
104,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
104,4,507.57,260.21,275.22999999999996,138.43,1,1,1.0
104,5,468.8,271.81,102.80000000000001,41.02999999999997,1,1,0.0
104,6,705.68,251.28,71.04000000000008,20.359999999999985,1,1,0.0
104,7,944.46,226.36,15.539999999999964,44.21999999999997,1,1,1.0
105,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
105,4,489.57,263.05,275.22999999999996,138.43,1,1,1.0
105,5,452.42,272.63,102.80000000000001,41.01999999999998,1,1,0.0
105,6,691.35,250.6,76.14999999999998,20.349999999999994,1,1,0.0
105,7,941.2,226.36,18.799999999999955,44.21999999999997,1,1,1.0
106,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
106,4,474.4,262.1,287.56000000000006,140.29999999999995,1,1,1.0
106,5,439.32,273.45,102.80000000000001,41.02000000000004,1,1,0.0
106,6,681.11,251.96,76.14999999999998,20.359999999999985,1,1,0.0
106,7,940.4,221.4,19.600000000000023,49.17999999999998,1,1,1.0
107,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
107,4,459.24,262.1,294.15999999999997,142.2,1,1,1.0
107,5,426.22,273.45,102.79999999999995,41.02000000000004,1,1,0.0
107,6,670.53,251.96,76.14999999999998,20.359999999999985,1,1,0.0
107,7,936.3,211.6,23.700000000000045,58.97999999999999,1,1,1.0
108,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
108,4,444.08,265.4,294.16,147.40000000000003,1,1,1.0
108,5,415.58,273.45,102.80000000000001,41.02000000000004,1,1,0.0
108,6,657.56,253.67,76.15000000000009,20.349999999999994,1,1,0.0
108,7,931.4,211.6,28.600000000000023,58.97999999999999,1,1,1.0
109,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
109,4,425.1,267.6,309.35,152.79999999999995,1,1,1.0
109,5,400.02,273.45,102.80000000000001,41.02000000000004,1,1,0.0
109,6,645.27,254.01,76.15999999999997,20.360000000000014,1,1,0.0
109,7,929.8,211.6,30.200000000000045,58.97999999999999,1,1,1.0
110,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
110,4,409.94,264.9,309.35999999999996,160.24,1,1,1.0
110,5,386.1,276.72,102.79999999999995,41.02999999999997,1,1,0.0
110,6,623.09,254.7,89.80999999999995,22.400000000000034,1,1,0.0
110,7,923.2,211.6,36.799999999999955,58.97999999999999,1,1,1.0
111,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
111,4,390.0,266.8,323.61,153.59999999999997,1,1,1.0
111,5,373.0,278.36,102.80000000000001,41.02999999999997,1,1,0.0
111,6,613.54,255.38,89.80000000000007,22.399999999999977,1,1,0.0
111,7,920.7,211.6,39.299999999999955,58.97999999999999,1,1,1.0
112,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
112,4,380.53,275.33,323.61,153.60000000000002,1,1,1.0
112,5,359.9,277.54,102.80000000000001,41.02999999999997,1,1,0.0
112,6,599.88,256.41,89.81000000000006,22.389999999999986,1,1,0.0
112,7,912.5,211.6,47.5,58.97999999999999,1,1,1.0
113,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
113,4,364.42,272.48,323.60999999999996,153.59999999999997,1,1,1.0
113,5,346.8,276.72,102.80000000000001,41.02999999999997,1,1,0.0
113,6,580.09,257.4,102.11000000000001,25.840000000000032,1,1,0.0
113,7,909.2,211.6,50.799999999999955,58.97999999999999,1,1,1.0
114,3,206.02,244.48,98.53,54.95000000000002,1,1,1.0
114,4,338.84,281.01,348.26000000000005,161.19,1,1,1.0
114,5,330.42,277.54,102.80000000000001,41.02999999999997,1,1,0.0
114,6,563.71,257.74,102.11000000000001,25.839999999999975,1,1,0.0
114,7,907.6,211.6,52.39999999999998,58.97999999999999,1,1,1.0
115,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
115,4,312.32,275.33,356.78000000000003,169.67000000000002,1,1,1.0
115,5,314.04,277.54,102.81,41.02999999999997,1,1,0.0
115,6,551.42,257.7,104.88,30.660000000000025,1,1,0.0
115,7,906.0,211.6,54.0,61.400000000000006,1,1,1.0
116,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
116,4,299.05,278.17,356.79,169.66999999999996,1,1,1.0
116,5,302.58,280.0,102.80000000000001,41.01999999999998,1,1,0.0
116,6,533.68,259.75,104.87,30.660000000000025,1,1,0.0
116,7,899.5,211.6,60.5,63.900000000000006,1,1,1.0
117,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
117,4,282.0,278.17,356.78,173.43,1,1,1.0
117,5,287.84,281.63,102.80000000000001,41.03000000000003,1,1,0.0
117,6,520.37,260.09,104.87,30.660000000000025,1,1,0.0
117,7,893.8,209.96,66.20000000000005,65.53999999999999,1,1,1.0
118,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
118,4,257.37,279.12,378.53,183.88,1,1,1.0
118,5,273.11,284.91,102.80000000000001,41.02999999999997,1,1,1.0
118,6,510.47,261.5,104.88,33.0,1,1,0.0
118,7,889.71,211.6,70.28999999999996,65.53999999999999,1,1,1.0
119,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
119,4,238.42,282.91,387.08000000000004,183.88,1,1,1.0
119,5,256.73,284.09,102.79999999999995,41.03000000000003,1,1,1.0
119,6,492.04,261.2,106.95999999999998,36.370000000000005,1,1,0.0
119,7,879.9,211.6,80.10000000000002,68.79999999999998,1,1,1.0
120,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
120,4,212.84,283.85,402.26,191.45,1,1,1.0
120,5,237.9,287.36,109.29999999999998,41.02999999999997,1,1,1.0
120,6,479.75,262.91,106.96000000000004,36.36999999999995,1,1,0.0
120,7,874.99,213.24,80.10000000000002,68.80000000000001,1,1,1.0
121,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
121,4,197.68,285.75,402.26000000000005,191.45,1,1,1.0
121,5,224.8,288.18,109.30000000000001,41.02999999999997,1,1,1.0
121,6,463.03,264.27,106.96000000000004,36.370000000000005,1,1,0.0
121,7,871.71,213.24,80.09999999999991,68.80000000000001,1,1,1.0
122,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
122,4,171.16,288.59,415.5400000000001,202.81,1,1,1.0
122,5,206.78,285.73,109.30999999999997,41.01999999999998,1,1,1.0
122,6,446.64,264.27,106.96000000000004,36.370000000000005,1,1,0.0
122,7,867.62,213.24,80.10000000000002,68.80000000000001,1,1,1.0
123,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
123,4,147.47,292.38,424.03,206.62,1,1,1.0
123,5,187.13,289.0,109.31,41.02999999999997,1,1,1.0
123,6,431.6,266.04,106.95999999999992,36.370000000000005,1,1,0.0
123,7,862.71,213.24,80.09999999999991,68.80000000000001,1,1,1.0
124,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
124,4,120.0,290.48,450.6,206.63,1,1,1.0
124,5,165.84,290.64,119.96000000000001,41.03000000000003,1,1,1.0
124,6,422.16,264.57,106.95999999999998,41.93000000000001,1,1,0.0
124,7,856.16,214.87,80.10000000000002,68.80000000000001,1,1,1.0
125,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
125,4,93.47,298.06,450.6,206.62,1,1,1.0
125,5,149.47,290.64,119.95000000000002,44.25999999999999,1,1,1.0
125,6,406.83,266.93,106.94999999999999,41.93000000000001,1,1,0.0
125,7,851.24,216.51,80.10000000000002,68.80000000000001,1,1,1.0
126,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
126,4,64.1,304.7,473.29999999999995,206.62,1,1,1.0
126,5,137.19,292.28,119.94999999999999,44.26000000000005,1,1,1.0
126,6,392.08,266.9,112.82,44.910000000000025,1,1,0.0
126,7,845.51,217.33,80.10000000000002,68.79999999999998,1,1,1.0
127,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
127,4,30.95,301.85,488.45,222.75,1,1,1.0
127,5,120.81,293.91,119.96000000000001,44.26999999999998,1,1,1.0
127,6,380.57,268.38,112.82999999999998,44.89999999999998,1,1,0.0
127,7,841.42,216.51,80.10000000000002,68.80000000000001,1,1,1.0
128,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
128,4,12.0,305.64,488.45,222.75,1,1,1.0
128,5,100.34,296.37,119.96000000000001,44.25999999999999,1,1,1.0
128,6,365.24,269.26,112.82,44.910000000000025,1,1,0.0
128,7,834.05,216.51,85.05000000000007,67.19,1,1,1.0
129,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
129,4,0.0,306.59,488.14,222.75000000000006,1,1,1.0
129,5,83.15,298.83,119.94999999999999,44.25999999999999,1,1,1.0
129,6,345.18,271.03,119.92000000000002,44.910000000000025,1,1,0.0
129,7,827.5,216.51,85.04999999999995,67.19,1,1,1.0
130,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
130,4,0.0,306.59,488.14,230.31,1,1,1.0
130,5,65.13,297.19,119.96000000000001,44.25999999999999,1,1,1.0
130,6,331.02,270.73,119.92000000000002,44.90999999999997,1,1,0.0
130,7,821.77,217.33,85.05000000000007,67.18999999999997,1,1,1.0
131,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
131,4,0.0,310.4,454.0,226.5,1,1,1.0
131,5,47.12,301.28,119.94999999999999,44.26000000000005,1,1,1.0
131,6,318.34,271.62,119.92000000000002,44.90999999999997,1,1,0.0
131,7,814.4,218.15,85.05000000000007,67.18999999999997,1,1,1.0
132,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
132,4,0.0,318.9,444.5,218.0,1,1,1.0
132,5,20.26,299.6,134.14000000000001,47.26999999999998,1,1,1.0
132,6,302.12,274.57,119.92000000000002,44.910000000000025,1,1,0.0
132,7,808.67,218.97,85.05000000000007,67.19000000000003,1,1,1.0
133,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
133,4,0.0,323.6,435.0,213.29999999999995,1,1,1.0
133,5,1.28,301.37,134.14,47.26999999999998,1,1,1.0
133,8,666.63,527.88,85.97000000000003,12.120000000000005,1,1,1.0
133,6,287.37,274.27,119.92000000000002,46.43000000000001,1,1,0.0
133,7,804.57,221.42,85.04999999999995,67.19000000000003,1,1,1.0
134,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
134,4,0.0,328.3,426.5,208.59999999999997,1,1,1.0
134,5,1.03,303.4,118.47,47.26000000000005,1,1,1.0
134,8,666.63,519.2,113.16999999999996,20.799999999999955,1,1,1.0
134,6,271.44,274.86,119.92000000000002,46.43000000000001,1,1,0.0
134,7,796.38,221.42,85.06000000000006,67.19000000000003,1,1,1.0
135,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
135,4,0.0,331.1,396.2,205.79999999999995,1,1,1.0
135,5,1.03,303.4,101.77,47.26000000000005,1,1,1.0
135,8,684.0,520.3,113.20000000000005,19.700000000000045,1,1,1.0
135,6,254.63,275.16,119.92000000000002,46.41999999999996,1,1,1.0
135,7,789.83,220.61,85.05999999999995,67.18,1,1,1.0
136,3,206.02,244.48,98.53,54.95000000000002,1,1,0.0
136,4,0.0,335.8,381.0,201.09999999999997,1,1,1.0
136,5,1.03,306.9,80.77,43.76000000000005,1,1,1.0
136,8,684.0,514.9,133.89999999999998,25.100000000000023,1,1,1.0
